Time,Susceptible,Infected,Removed
64.9,0.06503058513409758,0.02735356451696728,0.9076158503489351
65.0,0.06497745657882392,0.02713425537741876,0.9078882880437573
65.10000000000001,0.06492479691122639,0.026916661854288943,0.9081585412344847
65.2,0.06487260173210682,0.026700771256619935,0.9084266270112732
65.3,0.06482086668697258,0.026486570975836003,0.9086925623371914
65.4,0.06476958746544519,0.026274048485585445,0.9089563640489694
65.5,0.06471875980067185,0.026063191341586762,0.9092180488577414
65.60000000000001,0.06466837946962282,0.025853987179762023,0.9094776333506152
65.7,0.0646184423131041,0.025646423676060223,0.9097351340108357
65.8,0.06456894420690659,0.025440488601264057,0.9099905671918294
65.9,0.06451988106105981,0.025236169821180907,0.9102439491177593
66.0,0.06447124882726042,0.025033455280953354,0.9104952958917862
66.10000000000001,0.06442304349837324,0.024832333004787585,0.9107446234968392
66.2,0.06437526110793657,0.02463279109568309,0.9109919477963804
66.3,0.06432789772967147,0.024434817735163025,0.9112372845351655
66.4,0.0642809494769953,0.024238401183006294,0.9114806493399984
66.5,0.0642344125025388,0.024043529776981414,0.9117220577204798
66.60000000000001,0.06418828299766685,0.02385019193258212,0.911961525069751
66.7,0.06414255719200257,0.0236583761427658,0.9121990666652317
66.8,0.06409723135295468,0.0234680709776942,0.9124346976693511
66.9,0.06405230178524789,0.023279265084477408,0.9126684331302747
67.0,0.06400776483045596,0.023091947186921157,0.9129002879826229
67.10000000000001,0.06396361686653768,0.022906106085277496,0.9131302770481848
67.2,0.063919854307375,0.022721730655999823,0.9133584150366252
67.3,0.06387647360231362,0.022538809851501775,0.9135847165461846
67.4,0.0638334712357056,0.022357332699920948,0.9138091960643735
67.5,0.06379084372645383,0.02217728830488753,0.9140318679686587
67.60000000000001,0.06374858763880038,0.02199866582257366,0.9142527465386259
67.7,0.06370669957709692,0.021821454471129556,0.9144718459517734
67.8,0.06366517616783378,0.02164564356588181,0.9146891802662843
67.9,0.06362401407102908,0.02147122249519436,0.9149047634337765
68.0,0.06358320997987635,0.02129818072007114,0.9151186093000525
68.10000000000001,0.06354276062036063,0.021126507773830388,0.9153307316058089
68.2,0.06350266275087797,0.0209561932617809,0.9155411439873411
68.3,0.06346291316185804,0.02078722686089969,0.9157498599772422
68.4,0.06342350867538972,0.02061959831951187,0.9159568930050984
68.5,0.06338444614484967,0.020453297456972722,0.9161622563981776
68.60000000000001,0.0633457224545336,0.020288314163351903,0.9163659633821145
68.7,0.06330733451929016,0.020124638399120647,0.9165680270815891
68.8,0.06326927928415736,0.019962260194841413,0.9167684605210011
68.9,0.06323155372400123,0.01980116965086076,0.916967276625138
69.0,0.06319415484315682,0.0196413569370055,0.9171644882198376
69.10000000000001,0.06315707967507118,0.01948281229228201,0.9173601080326468
69.2,0.06312032528194834,0.019325526024579563,0.9175541486934721
69.3,0.06308388875439598,0.019169488510377166,0.9177466227352268
69.4,0.06304776721107393,0.01901469019445467,0.9179375425944714
69.5,0.06301195780176819,0.018861121582505157,0.9181269206157266
69.60000000000001,0.0629764577138734,0.0187087732266839,0.9183147690594426
69.7,0.06294126415328885,0.01855763576424215,0.918501100082469
69.8,0.06290637435216799,0.01840769990046204,0.91868592574737
69.9,0.06287178556955107,0.018258956406362655,0.9188692580240863
70.0,0.06283749509106286,0.018111396118352392,0.9190511087905847
70.10000000000001,0.06280350022861284,0.017965009937882886,0.9192314898335042
70.2,0.06276979832009792,0.017819788831105146,0.9194104128487969
70.3,0.06273638672910736,0.017675723828527435,0.9195878894423651
70.4,0.06270326284462999,0.017532806024675537,0.9197639311306944
70.5,0.06267042408076344,0.017391026577755323,0.9199385493414812
70.60000000000001,0.06263786787642556,0.017250376709317596,0.9201117554142568
70.7,0.06260559169506749,0.017110847703925798,0.9202835606010067
70.8,0.06257359302438886,0.016972430908826167,0.9204539760667849
70.9,0.06254186937605431,0.016835117733620928,0.9206230128903248
71.0,0.06251041828541203,0.01669889964994451,0.9207906820646434
71.10000000000001,0.062479237311213416,0.016563768191142664,0.9209569944976439
71.2,0.06244832403533445,0.01642971495195518,0.9211219610127104
71.3,0.06241767606249816,0.016296731588201687,0.9212855923493001
71.4,0.06238729102079656,0.016164809815286174,0.9214478991639172
71.5,0.062357166570266125,0.01603394139475027,0.9216088920349836
71.60000000000001,0.06232730038840545,0.015904118155063984,0.9217685814565306
71.7,0.06229769017234099,0.015775331987705865,0.9219269778399531
71.8,0.0622683336411327,0.01564757484304024,0.922084091515827
71.9,0.06223922853553626,0.015520838729975988,0.9222399327344878
72.0,0.06221037261776744,0.015395115715627457,0.9223945116666051
72.10000000000001,0.06218176367126834,0.015270397924977497,0.9225478384037542
72.2,0.062153399500475624,0.015146677540543111,0.9226999229589813
72.3,0.06212527793059055,0.015023946802043319,0.9228507752673661
72.4,0.062097396807350796,0.01490219800606973,0.9230004051865794
72.5,0.06206975399680398,0.014781423505759778,0.9231488224974362
72.60000000000001,0.06204234738508272,0.014661615710472514,0.9232960369044448
72.7,0.062015174878181395,0.014542767085467498,0.9234420580363512
72.8,0.061988234401734225,0.014424870151586364,0.9235868954466794
72.9,0.06196152390079485,0.014307917484937569,0.9237305586142676
73.0,0.061935041339617206,0.014191901716584264,0.9238730569437985
73.10000000000001,0.061908784701437646,0.014076815532235208,0.9240143997663272
73.2,0.061882751988258274,0.013962651671939235,0.9241545963398025
73.3,0.06185694122064237,0.013849402929759601,0.924293655849598
73.4,0.061831350442272566,0.013737062143396383,0.924431587414331
73.5,0.06180597771554372,0.013625622202747191,0.924568400081709
73.60000000000001,0.06178082111767819,0.013515076057370021,0.9247041028249517
73.7,0.061755878743879465,0.013405416709088527,0.924838704547032
73.8,0.06173114870714229,0.01329663721166311,0.9249722140811946
73.9,0.06170662913806444,0.01318873067046416,0.9251046401914713
74.0,0.06168231818466002,0.013081690242147375,0.9252359915731926
74.10000000000001,0.06165821401217425,0.012975509134331029,0.9253662768534947
74.2,0.061634314802899624,0.012870180605275672,0.9254955045918246
74.3,0.06161061875599358,0.012765697963565812,0.9256236832804405
74.4,0.061587124087297336,0.012662054567794042,0.9257508213449086
74.5,0.06156382902915611,0.012559243826247523,0.9258769271445964
74.60000000000001,0.061540731830240475,0.0124572591965967,0.9260020089731628
74.7,0.061517830755368944,0.012356094185586709,0.9261260750590443
74.8,0.061495124085331546,0.012255742348731065,0.9262491335659373
74.9,0.061472610116714586,0.012156197290008072,0.9263711925932773
75.0,0.06145028716172628,0.012057452661559848,0.9264922601767138
75.10000000000001,0.061428153548023376,0.011959502163393894,0.9266123442885826
75.2,0.06140620761853868,0.011862339543087599,0.9267314528383737
75.3,0.06138444772722603,0.011765958597929558,0.9268495936748443
75.4,0.06136287226665239,0.011670353149663698,0.9269667745836838
75.5,0.06134147961798967,0.011575517091396542,0.9270830032906138
75.60000000000001,0.0613202681857274,0.011481444355078483,0.9271982874591941
75.7,0.06129923638899039,0.011388128918477044,0.9273126346925326
75.8,0.061278382661393245,0.01129556480486896,0.9274260525337378
75.9,0.06125770545089559,0.011203746082735,0.9275385484663694
76.0,0.06123720321965784,0.011112666865457347,0.9276501299148847
76.10000000000001,0.06121687444389762,0.011022321311019464,0.9277608042450829
76.2,0.061196717613746836,0.010932703621708725,0.9278705787645444
76.3,0.06117673123310932,0.010843808043821453,0.9279794607230691
76.4,0.06115691381951915,0.010755628867370665,0.9280874573131102
76.5,0.06113726390399955,0.010668160425796406,0.928194575670204
76.60000000000001,0.06111778003092247,0.01058139709567856,0.9283008228733989
76.7,0.06109846075786873,0.010495333296452414,0.9284062059456788
76.80000000000001,0.061079304655488845,0.01040996349012663,0.9285107318543845
76.9,0.06106031030736442,0.010325282181003996,0.9286144075116315
77.0,0.06104147630987022,0.010241283915404577,0.9287172397747252
77.10000000000001,0.061022801272036825,0.01015796328139159,0.9288192354465715
77.2,0.06100428381623592,0.010075314907250082,0.9289204012765139
77.30000000000001,0.0609859225827845,0.009993333454010126,0.9290207439632053
77.4,0.0609677162204144,0.009912013629465772,0.9291202701501198
77.5,0.060949663389001624,0.009831350183556135,0.9292189864274422
77.60000000000001,0.0609317627605331,0.009751337906430221,0.9293168993330366
77.7,0.06091401301897912,0.009671971628179177,0.9294140153528416
77.80000000000001,0.06089641286016649,0.009593246218570831,0.9295103409212626
77.9,0.060878960991652506,0.009515156586786835,0.9296058824215606
78.0,0.06086165613259957,0.009437697681162009,0.9297006461862384
78.10000000000001,0.06084449701365064,0.009360864488926247,0.929794638497423
78.2,0.06082748237680535,0.009284652035948795,0.9298878655872458
78.30000000000001,0.06081061097529695,0.009209055386484847,0.9299803336382181
78.4,0.0607938815734699,0.0091340696429247,0.9300720487836053
78.5,0.060777292946658304,0.009059689945545176,0.9301630171077965
78.60000000000001,0.060760843881065,0.008985911472263528,0.9302532446466714
78.7,0.06074453317364148,0.008912729438393784,0.9303427373879647
78.80000000000001,0.060728359631968445,0.00884013909640537,0.9304315012716261
78.9,0.06071232207413724,0.008768135735684315,0.9305195421901784
79.0,0.06069641932863189,0.008696714682296696,0.9306068659890714
79.10000000000001,0.06068065023421199,0.008625871298754603,0.9306934784670333
79.2,0.06066501363979632,0.008555600983784504,0.9307793853764191
79.30000000000001,0.0606495084043471,0.008485899172097923,0.9308645924235549
79.4,0.06063413339675518,0.008416761334164672,0.93094910526908
